company_code,source_type,publish_date,title,content,processed
300332,announcement,2026-01-30,[300332] 天壕能源 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:20,000万元至30,000万元。",True
300329,announcement,2026-01-30,[300329] 海伦钢琴 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:7,900万元至9,900万元。",True
300328,announcement,2026-01-30,[300328] 宜安科技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:1,300万元至1,800万元。",True
300324,announcement,2026-01-30,[300324] 旋极信息 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:37,757万元至70,068万元,同比上年下降:37.54%至155.23%。",True
300317,announcement,2026-01-30,[300317] 珈伟新能 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:15,000万元至18,800万元。",True
300316,announcement,2026-01-30,[300316] 晶盛机电 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:65,840.55万元至97,486.5万元,同比上年下降:60.35%至73.22%。",True
300315,announcement,2026-01-30,[300315] 掌趣科技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:9,000万元至18,000万元。",True
300311,announcement,2026-01-30,[300311] ST任子行 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:700万元至1,050万元。",True
300307,announcement,2026-01-30,[300307] 慈星股份 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:10,500万元至13,000万元,同比上年下降:54.2%至63.01%。",True
300302,announcement,2026-01-30,[300302] 同有科技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:3,500万元至7,000万元。",True
300299,announcement,2026-01-30,[300299] 富春股份 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:4,800万元至7,800万元。",True
300294,announcement,2026-01-30,[300294] 博雅生物 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:10,500万元至13,650万元,同比上年下降:65.62%至73.55%。",True
300290,announcement,2026-01-30,[300290] 荣科科技 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:4,500万元至6,000万元。",True
300288,announcement,2026-01-30,[300288] 朗玛信息 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:1,000万元至1,450万元。",True
300287,announcement,2026-01-30,[300287] 飞利信 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:16,000万元至20,000万元。",True
300281,announcement,2026-01-30,[300281] 金明精机 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:2,350万元至2,520万元。",True
300277,announcement,2026-01-30,[300277] 海联讯 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:30万元至45万元,同比上年下降:48.58%至65.72%。",True
300276,announcement,2026-01-30,[300276] 三丰智能 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:14,000万元至25,000万元。",True
300259,announcement,2026-01-30,[300259] 新天科技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:23,951.46万元至26,825.64万元,同比上年增长:25%至40%。",True
300255,announcement,2026-01-30,[300255] 常山药业 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:19,000万元至28,500万元,同比上年变动:-14.24%至23.84%。",True
300253,announcement,2026-01-30,[300253] 卫宁健康 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:30,400万元至37,400万元。",True
300245,announcement,2026-01-30,[300245] 天玑科技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:3,000万元至6,000万元。",True
300242,announcement,2026-01-30,[300242] 佳云科技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:2,500万元至5,000万元。",True
300240,announcement,2026-01-30,[300240] 飞力达 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:900万元至1,350万元。",True
300237,announcement,2026-01-30,[300237] ST美晨 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:30,000万元至45,000万元。",True
300234,announcement,2026-01-30,[300234] 开尔新材 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:800万元至1,500万元。",True
300233,announcement,2026-01-30,[300233] 金城医药 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:4,000万元至5,300万元,同比上年下降:73.07%至79.67%。",True
300227,announcement,2026-01-30,[300227] 光韵达 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:24,700万元至31,300万元。",True
300225,announcement,2026-01-30,[300225] *ST金泰 业绩预告,"预计2025年1-12月扣除后营业收入:69,000万元至89,000万元。",True
300220,announcement,2026-01-30,[300220] 金运激光 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:120万元至180万元,同比上年下降:14.81%至43.21%。",True
300217,announcement,2026-01-30,[300217] 东方电热 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:13,975万元至17,468万元,同比上年下降:45.03%至56.02%。",True
300214,announcement,2026-01-30,[300214] 日科化学 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:2,400万元至3,600万元。",True
300212,announcement,2026-01-30,[300212] 易华录 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:224,154万元至280,497万元。",True
300209,announcement,2026-01-30,[300209] 行云科技 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:8,000万元至11,000万元。",True
300195,announcement,2026-01-30,[300195] 长荣股份 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:1,740.67万元至2,611万元,同比上年增长:38.07%至107.1%。",True
300194,announcement,2026-01-30,[300194] 福安药业 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:7,000万元至10,000万元,同比上年下降:64.26%至74.99%。",True
300188,announcement,2026-01-30,[300188] 国投智能 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:65,500万元至85,800万元,同比上年下降:13.87%至49.16%。",True
300175,announcement,2026-01-30,[300175] ST朗源 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:1,000万元至2,000万元。",True
300173,announcement,2026-01-30,[300173] ST福能 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:19,500万元至23,500万元。",True
300169,announcement,2026-01-30,[300169] 天晟新材 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:2,100万元至3,100万元。",True
300168,announcement,2026-01-30,[300168] 万达信息 业绩预告,"预计2025年1-12月营业收入:195,000万元至215,000万元。",True
300167,announcement,2026-01-30,[300167] ST迪威迅 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:500万元至1,000万元。",True
300166,announcement,2026-01-30,[300166] 东方国信 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:15,000万元至20,000万元。",True
300152,announcement,2026-01-30,[300152] ST新动力 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:3,800万元至5,500万元,同比上年变动:-15.99%至19.86%。",True
300149,announcement,2026-01-30,[300149] 睿智医药 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:250万元至375万元,同比上年增长:98.41%至98.94%。",True
300147,announcement,2026-01-30,[300147] ST香雪 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:61,160万元至89,942万元。",True
300135,announcement,2026-01-30,[300135] 宝利国际 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:10,500万元至13,000万元。",True
300128,announcement,2026-01-30,[300128] 锦富技术 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:28,000万元至36,000万元。",True
300126,announcement,2026-01-30,[300126] 锐奇股份 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:4,654.04万元至6,237.37万元,同比上年下降:141.58%至223.77%。",True
300125,announcement,2026-01-30,[300125] *ST聆达 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:2,000万元至3,000万元,同比上年增长:102.11%至103.16%。",True
300120,announcement,2026-01-30,[300120] 经纬辉开 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:33,900万元至43,900万元。",True
300111,announcement,2026-01-30,[300111] 向日葵 业绩预告,预计2025年1-12月扣除非经常性损益后的净利润亏损:420万元至628万元。,True
300110,announcement,2026-01-30,[300110] 华仁药业 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:36,000万元至48,000万元,同比上年增长:64.92%至73.69%。",True
300094,announcement,2026-01-30,[300094] 国联水产 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:130,000万元至160,000万元。",True
300093,announcement,2026-01-30,[300093] *ST金刚 业绩预告,"预计2025年1-12月营业收入:26,300万元至32,400万元,同比上年增长:112.65%至161.98%。",True
300087,announcement,2026-01-30,[300087] 荃银高科 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:24,500万元至35,000万元。",True
300086,announcement,2026-01-30,[300086] 康芝药业 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:16,800万元至23,800万元。",True
300082,announcement,2026-01-30,[300082] 奥克股份 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:200万元至1,200万元。",True
300081,announcement,2026-01-30,[300081] 恒信东方 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:35,500万元至45,200万元,同比上年下降:10.53%至40.73%。",True
300080,announcement,2026-01-30,[300080] 易成新能 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:59,000万元至68,000万元。",True
300068,announcement,2026-01-30,[300068] 南都电源 业绩预告,"预计2025年1-12月扣除后营业收入:650,000万元至750,000万元。",True
300067,announcement,2026-01-30,[300067] 安诺其 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:5,400万元至7,300万元。",True
300056,announcement,2026-01-30,[300056] 中创环保 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:9,200万元至13,700万元。",True
300055,announcement,2026-01-30,[300055] 万邦达 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:16,500万元至23,500万元。",True
300053,announcement,2026-01-30,[300053] 航宇微 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:23,000万元至33,000万元。",True
300051,announcement,2026-01-30,[300051] 琏升科技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:10,000万元至15,000万元,同比上年变动:-35.96%至9.36%。",True
300050,announcement,2026-01-30,[300050] 世纪鼎利 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:1,200万元至1,800万元。",True
300043,announcement,2026-01-30,[300043] 星辉娱乐 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:27,000万元至35,100万元,同比上年增长:158.99%至176.68%。",True
300029,announcement,2026-01-30,[300029] *ST天龙 业绩预告,"预计2025年1-12月扣除后营业收入:26,000万元至32,000万元。",True
300027,announcement,2026-01-30,[300027] 华谊兄弟 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:28,900万元至40,700万元。",True
300025,announcement,2026-01-30,[300025] 华星创业 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:11,800万元至16,000万元。",True
300024,announcement,2026-01-30,[300024] 机器人 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:31,000万元至44,000万元。",True
300021,announcement,2026-01-30,[300021] 大禹节水 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:3,050万元至4,500万元,同比上年增长:60.38%至136.63%。",True
300020,announcement,2026-01-30,[300020] ST银江 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:169,700万元至245,700万元,同比上年下降:80.41%至161.2%。",True
300016,announcement,2026-01-30,[300016] 北陆药业 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:8,700万元至13,000万元,同比上年增长:537.28%至852.26%。",True
300013,announcement,2026-01-30,[300013] 新宁物流 业绩预告,"预计2025年1-12月营业收入:69,000万元至73,000万元,同比上年增长:43.53%至51.85%。",True
300004,announcement,2026-01-30,[300004] 南风股份 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:3,000万元至4,500万元,同比上年下降:39.59%至59.72%。",True
200869,announcement,2026-01-30,[200869] 张裕B 业绩预告,预计2025年1-12月每股收益盈利:0.08元至0.11元。,True
200553,announcement,2026-01-30,[200553] 安道麦B 业绩预告,"预计2025年1-12月扣除后营业收入:2,845,300万元至2,932,000万元。",True
200468,announcement,2026-01-30,[200468] 宁通信B 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:850万元至1,050万元。",True
200017,announcement,2026-01-30,[200017] 深中华B 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:3,600万元至5,400万元,同比上年增长:113.71%至220.57%。",True
003038,announcement,2026-01-30,[003038] 鑫铂股份 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:15,000万元至21,000万元,同比上年下降:206.29%至248.81%。",True
003029,announcement,2026-01-30,[003029] 吉大正元 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:9,800万元至12,500万元。",True
003016,announcement,2026-01-30,[003016] 欣贺股份 业绩预告,预计2025年1-12月每股收益盈利:0.037元至0.0478元。,True
003007,announcement,2026-01-30,[003007] 直真科技 业绩预告,预计2025年1-12月每股收益盈利:0.15元。,True
003005,announcement,2026-01-30,[003005] 竞业达 业绩预告,预计2025年1-12月每股收益盈利:0.0346元至0.0497元。,True
002996,announcement,2026-01-30,[002996] 顺博合金 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:12,600万元至18,600万元,同比上年增长:33.19%至96.62%。",True
002985,announcement,2026-01-30,[002985] 北摩高科 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:19,000万元至22,000万元,同比上年增长:1076.16%至1261.87%。",True
002943,announcement,2026-01-30,[002943] 宇晶股份 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:1,200万元至1,800万元。",True
002940,announcement,2026-01-30,[002940] 昂利康 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:11,000万元至13,800万元,同比上年增长:36.93%至71.78%。",True
002930,announcement,2026-01-30,[002930] 宏川智慧 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:44,331.8万元至47,498.36万元,同比上年下降:380%至400%。",True
002928,announcement,2026-01-30,[002928] 华夏航空 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:50,000万元至70,000万元,同比上年增长:86.59%至161.22%。",True
002923,announcement,2026-01-30,[002923] 润都股份 业绩预告,预计2025年1-12月每股收益亏损:0.18元至0.23元。,True
002915,announcement,2026-01-30,[002915] 中欣氟材 业绩预告,预计2025年1-12月扣除非经常性损益后的净利润盈利:450万元至675万元。,True
002908,announcement,2026-01-30,[002908] 德生科技 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:746万元至1,106万元,同比上年下降:26.93%至50.71%。",True
002903,announcement,2026-01-30,[002903] 宇环数控 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:2,700万元至3,600万元。",True
002888,announcement,2026-01-30,[002888] 惠威科技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:1,589万元至2,380万元,同比上年增长:60.61%至140.55%。",True
002869,announcement,2026-01-30,[002869] 金溢科技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:8,800万元至12,000万元。",True
002866,announcement,2026-01-30,[002866] 传艺科技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:7,800万元至10,300万元。",True
002858,announcement,2026-01-30,[002858] 力盛体育 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:600万元,同比上年增长:84.56%。",True
002853,announcement,2026-01-30,[002853] 皮阿诺 业绩预告,预计2025年1-12月每股收益亏损:0.19元至0.25元。,True
002849,announcement,2026-01-30,[002849] 威星智能 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:3,737.3万元至5,597.3万元,同比上年增长:71.03%至156.14%。",True
002826,announcement,2026-01-30,[002826] 易明医药 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:7,400万元至10,200万元,同比上年增长:61.12%至122.08%。",True
002824,announcement,2026-01-30,[002824] 和胜股份 业绩预告,预计2025年1-12月每股收益盈利:0.46元至0.61元。,True
002812,announcement,2026-01-30,[002812] 恩捷股份 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:10,943万元至16,413万元。",True
002795,announcement,2026-01-30,[002795] 永和智控 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:13,200万元至23,800万元,同比上年增长:19.15%至55.16%。",True
002791,announcement,2026-01-30,[002791] 坚朗五金 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:9,500万元至11,500万元,同比上年下降:300.07%至342.19%。",True
002786,announcement,2026-01-30,[002786] 银宝山新 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:8,000万元至9,800万元。",True
002771,announcement,2026-01-30,[002771] 真视通 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:5,500万元至7,500万元。",True
002769,announcement,2026-01-30,[002769] 普路通 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:5,600万元至7,500万元。",True
002753,announcement,2026-01-30,[002753] 永东股份 业绩预告,预计2025年1-12月每股收益盈利:0.081元至0.108元。,True
002737,announcement,2026-01-30,[002737] 葵花药业 业绩预告,预计2025年1-12月每股收益亏损:0.41元至0.65元。,True
002729,announcement,2026-01-30,[002729] 好利科技 业绩预告,预计2025年1-12月每股收益盈利:0.23元至0.3元。,True
002695,announcement,2026-01-30,[002695] 煌上煌 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:6,500万元至8,500万元,同比上年增长:59.69%至108.83%。",True
002678,announcement,2026-01-30,[002678] 珠江钢琴 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:35,000万元至39,500万元,同比上年下降:48.54%至67.64%。",True
002670,announcement,2026-01-30,[002670] 国盛证券 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:21,000万元至28,000万元,同比上年增长:25.44%至67.25%。",True
002664,announcement,2026-01-30,[002664] 信质集团 业绩预告,预计2025年1-12月每股收益盈利:0.31元至0.37元。,True
002650,announcement,2026-01-30,[002650] ST加加 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:12,000万元至21,000万元。",True
002646,announcement,2026-01-30,[002646] 天佑德酒 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:183.39万元至275.08万元,同比上年下降:92.79%至95.2%。",True
002645,announcement,2026-01-30,[002645] 华宏科技 业绩预告,预计2025年1-12月每股收益盈利:0.32元至0.44元。,True
002635,announcement,2026-01-30,[002635] 安洁科技 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:2,200万元至3,300万元,同比上年下降:84.15%至89.43%。",True
002631,announcement,2026-01-30,[002631] 德尔未来 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:16,140万元至24,210万元,同比上年下降:36.95%至105.43%。",True
002620,announcement,2026-01-30,[002620] ST瑞和 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:8,877.51万元至14,877.51万元。",True
002615,announcement,2026-01-30,[002615] 哈尔斯 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:5,630万元至8,310万元,同比上年下降:70.37%至79.93%。",True
002614,announcement,2026-01-30,[002614] 奥佳华 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:550万元至1,080万元,同比上年下降:122.59%至144.36%。",True
002602,announcement,2026-01-30,[002602] 世纪华通 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:555,000万元至698,000万元,同比上年增长:357.47%至475.34%。",True
002599,announcement,2026-01-30,[002599] 盛通股份 业绩预告,预计2025年1-12月每股收益盈利:0.0113元至0.0169元。,True
002596,announcement,2026-01-30,[002596] 海南瑞泽 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:12,300万元至23,100万元。",True
002593,announcement,2026-01-30,[002593] 日上集团 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:9,686万元至12,186万元,同比上年增长:173.7%至244.34%。",True
002581,announcement,2026-01-30,[002581] ST未名 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:5,500万元至9,000万元,同比上年增长:34.46%至59.95%。",True
002577,announcement,2026-01-30,[002577] 雷柏科技 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:2,000万元至2,200万元,同比上年下降:186.06%至194.66%。",True
002575,announcement,2026-01-30,[002575] 群兴玩具 业绩预告,"预计2025年1-12月营业收入:45,000万元至50,000万元。",True
002573,announcement,2026-01-30,[002573] 清新环境 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:30,000万元至47,000万元。",True
002571,announcement,2026-01-30,[002571] 德力股份 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:17,000万元至22,000万元。",True
002544,announcement,2026-01-30,[002544] 普天科技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:1,920万元至2,880万元,同比上年增长:71.55%至157.33%。",True
002535,announcement,2026-01-30,[002535] 林州重机 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:850万元至1,200万元,同比上年下降:87.41%至91.08%。",True
002531,announcement,2026-01-30,[002531] 天顺风能 业绩预告,预计2025年1-12月每股收益亏损:0.106元至0.139元。,True
002520,announcement,2026-01-30,[002520] 日发精机 业绩预告,预计2025年1-12月每股收益亏损:0.35元至0.51元。,True
002512,announcement,2026-01-30,[002512] ST达华 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:22,000万元至32,000万元。",True
002511,announcement,2026-01-30,[002511] 中顺洁柔 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:30,000万元至33,000万元,同比上年增长:288.69%至327.56%。",True
002482,announcement,2026-01-30,[002482] 广田集团 业绩预告,预计2025年1-12月每股收益亏损:0.0293元至0.0427元。,True
002466,announcement,2026-01-30,[002466] 天齐锂业 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:36,900万元至55,300万元。",True
002455,announcement,2026-01-30,[002455] 百川股份 业绩预告,预计2025年1-12月每股收益亏损:0.1元至0.19元。,True
002446,announcement,2026-01-30,[002446] 盛路通信 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:3,800万元至5,700万元。",True
002442,announcement,2026-01-30,[002442] 龙星科技 业绩预告,预计2025年1-12月每股收益盈利:0.0651元至0.0977元。,True
002439,announcement,2026-01-30,[002439] 启明星辰 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:48,800万元至55,800万元。",True
002418,announcement,2026-01-30,[002418] 康盛股份 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:770万元至1,155万元。",True
002414,announcement,2026-01-30,[002414] 高德红外 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:63,000万元至83,000万元。",True
002403,announcement,2026-01-30,[002403] 爱仕达 业绩预告,预计2025年1-12月每股收益亏损:0.45元至0.65元。,True
002391,announcement,2026-01-30,[002391] 长青股份 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:2,200万元至3,200万元,同比上年增长:117.55%至125.53%。",True
002387,announcement,2026-01-30,[002387] 维信诺 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:200,000万元至250,000万元。",True
002369,announcement,2026-01-30,[002369] 卓翼科技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:21,000万元至26,000万元,同比上年变动:-19.34%至3.61%。",True
002365,announcement,2026-01-30,[002365] 永安药业 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:1,818.59万元至2,704.79万元,同比上年下降:56.21%至70.56%。",True
002357,announcement,2026-01-30,[002357] 富临运业 业绩预告,预计2025年1-12月每股收益盈利:0.5263元至0.6252元。,True
002354,announcement,2026-01-30,[002354] 天娱数科 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:11,600万元至13,400万元,同比上年增长:31.32%至40.54%。",True
002346,announcement,2026-01-30,[002346] 柘中股份 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:36,000万元至50,000万元,同比上年增长:392.14%至583.53%。",True
002343,announcement,2026-01-30,[002343] 慈文传媒 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:1,150万元至1,750万元,同比上年下降:137.89%至157.66%。",True
002340,announcement,2026-01-30,[002340] 格林美 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:122,599.14万元至154,862.08万元,同比上年变动:-5%至20%。",True
002337,announcement,2026-01-30,[002337] 赛象科技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:4,785.2万元至6,208.36万元,同比上年增长:20.26%至56.03%。",True
002326,announcement,2026-01-30,[002326] 永太科技 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:1,900万元至3,800万元,同比上年增长:91.44%至95.72%,同比上年增长40,587万元至42,487万元。",True
002277,announcement,2026-01-30,[002277] 友阿股份 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:25,000万元至37,200万元。",True
002274,announcement,2026-01-30,[002274] 华昌化工 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:18,000万元至21,000万元,同比上年下降:134.52%至140.28%。",True
002259,announcement,2026-01-30,[002259] 升达林业 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:11,000万元至16,500万元,同比上年增长:816.77%至1275.15%。",True
002253,announcement,2026-01-30,[002253] *ST智胜 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:23,000万元至28,000万元,同比上年下降:218.08%至287.22%。",True
002251,announcement,2026-01-30,[002251] 步步高 业绩预告,预计2025年1-12月每股收益盈利:0.04元至0.06元。,True
002231,announcement,2026-01-30,[002231] *ST奥维 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:13,300万元至26,600万元,同比上年下降:188.41%至476.82%。",True
002227,announcement,2026-01-30,[002227] 奥特迅 业绩预告,预计2025年1-12月每股收益亏损:0.2567元至0.291元。,True
002207,announcement,2026-01-30,[002207] 准油股份 业绩预告,"预计2025年1-12月扣除后营业收入:32,700万元至35,700万元。",True
002201,announcement,2026-01-30,[002201] 九鼎新材 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:8,500万元至9,800万元,同比上年增长:187.68%至231.68%。",True
002196,announcement,2026-01-30,[002196] 方正电机 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:1,700万元至2,500万元,同比上年增长:143.97%至164.66%。",True
002173,announcement,2026-01-30,[002173] 创新医疗 业绩预告,"预计2025年1-12月营业收入:78,000万元至80,000万元。",True
002162,announcement,2026-01-30,[002162] 悦心健康 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:1,000万元至1,400万元,同比上年增长:91.65%至94.03%。",True
002148,announcement,2026-01-30,[002148] 北纬科技 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:1,200万元至1,900万元。",True
002144,announcement,2026-01-30,[002144] 宏达高科 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:2,880万元至3,680万元,同比上年增长:106.01%至163.23%。",True
002139,announcement,2026-01-30,[002139] 拓邦股份 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:33,578.85万元至40,286.56万元,同比上年下降:40%至49.99%。",True
002133,announcement,2026-01-30,[002133] 广宇集团 业绩预告,预计2025年1-12月每股收益盈利:0.0391元至0.0586元。,True
002127,announcement,2026-01-30,[002127] 南极电商 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:25,000万元至32,000万元。",True
002123,announcement,2026-01-30,[002123] 梦网科技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:14,000万元至21,000万元。",True
